ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,ax5,ay5,az5,gx5,gy5,gz5,ax6,ay6,az6,gx6,gy6,gz6,ax7,ay7,az7,gx7,gy7,gz7,ax8,ay8,az8,gx8,gy8,gz8,ax9,ay9,az9,gx9,gy9,gz9,ax10,ay10,az10,gx10,gy10,gz10,ax11,ay11,az11,gx11,gy11,gz11,ax12,ay12,az12,gx12,gy12,gz12,ax13,ay13,az13,gx13,gy13,gz13,ax14,ay14,az14,gx14,gy14,gz14,label
-1.82,1.46,0.48,43.5,-56.37,22.31,-1.25,0.94,0.47,44.88,-105.37,80.56,-0.54,-0.17,1.36,11.31,-120.69,93.44,-0.34,-0.04,0.36,-65.0,-115.81,37.56,-1.26,-0.46,-1.26,-35.06,-104.94,-12.5,-0.61,-0.54,0.14,-15.44,-81.5,-17.69,-0.65,0.18,0.06,-22.94,-39.75,-53.63,-2.55,-0.3,-0.74,-29.19,-56.06,-49.0,-1.55,-1.12,-1.8,-32.88,-71.94,-23.06,-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,noInteraction
-1.25,0.94,0.47,44.88,-105.37,80.56,-0.54,-0.17,1.36,11.31,-120.69,93.44,-0.34,-0.04,0.36,-65.0,-115.81,37.56,-1.26,-0.46,-1.26,-35.06,-104.94,-12.5,-0.61,-0.54,0.14,-15.44,-81.5,-17.69,-0.65,0.18,0.06,-22.94,-39.75,-53.63,-2.55,-0.3,-0.74,-29.19,-56.06,-49.0,-1.55,-1.12,-1.8,-32.88,-71.94,-23.06,-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,noInteraction
-0.54,-0.17,1.36,11.31,-120.69,93.44,-0.34,-0.04,0.36,-65.0,-115.81,37.56,-1.26,-0.46,-1.26,-35.06,-104.94,-12.5,-0.61,-0.54,0.14,-15.44,-81.5,-17.69,-0.65,0.18,0.06,-22.94,-39.75,-53.63,-2.55,-0.3,-0.74,-29.19,-56.06,-49.0,-1.55,-1.12,-1.8,-32.88,-71.94,-23.06,-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,noInteraction
-0.34,-0.04,0.36,-65.0,-115.81,37.56,-1.26,-0.46,-1.26,-35.06,-104.94,-12.5,-0.61,-0.54,0.14,-15.44,-81.5,-17.69,-0.65,0.18,0.06,-22.94,-39.75,-53.63,-2.55,-0.3,-0.74,-29.19,-56.06,-49.0,-1.55,-1.12,-1.8,-32.88,-71.94,-23.06,-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,noInteraction
-1.26,-0.46,-1.26,-35.06,-104.94,-12.5,-0.61,-0.54,0.14,-15.44,-81.5,-17.69,-0.65,0.18,0.06,-22.94,-39.75,-53.63,-2.55,-0.3,-0.74,-29.19,-56.06,-49.0,-1.55,-1.12,-1.8,-32.88,-71.94,-23.06,-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,noInteraction
-0.61,-0.54,0.14,-15.44,-81.5,-17.69,-0.65,0.18,0.06,-22.94,-39.75,-53.63,-2.55,-0.3,-0.74,-29.19,-56.06,-49.0,-1.55,-1.12,-1.8,-32.88,-71.94,-23.06,-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,noInteraction
-0.65,0.18,0.06,-22.94,-39.75,-53.63,-2.55,-0.3,-0.74,-29.19,-56.06,-49.0,-1.55,-1.12,-1.8,-32.88,-71.94,-23.06,-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,noInteraction
-2.55,-0.3,-0.74,-29.19,-56.06,-49.0,-1.55,-1.12,-1.8,-32.88,-71.94,-23.06,-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,noInteraction
-1.55,-1.12,-1.8,-32.88,-71.94,-23.06,-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,noInteraction
-1.09,-0.37,-1.95,-12.88,-43.87,-19.69,-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,noInteraction
-0.91,1.05,-3.14,27.81,-17.87,6.5,-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,noInteraction
-2.21,-0.87,-3.04,14.69,6.56,40.75,-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,noInteraction
-3.26,1.11,-4.44,105.25,42.94,86.63,-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,noInteraction
-2.9,-0.37,-2.82,24.75,104.0,64.69,-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,noInteraction
-1.46,0.79,-0.88,111.56,197.69,-38.31,-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,noInteraction
-3.54,0.02,2.32,-78.69,312.0,-84.5,-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,noInteraction
-4.14,-3.68,6.95,-73.62,135.19,-72.06,-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,noInteraction
-1.93,1.22,2.18,67.44,-16.75,-12.69,-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,noInteraction
-0.7,1.89,1.63,20.62,-92.06,43.38,-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,noInteraction
-0.41,1.96,-0.61,0.88,-126.69,90.38,1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,noInteraction
1.5,-0.39,-2.03,-21.44,-90.06,103.5,0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,noInteraction
0.81,-2.16,-2.49,-129.0,-39.38,61.0,-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,noInteraction
-0.68,-0.36,-1.31,-99.31,-41.63,56.75,-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,noInteraction
-1.87,0.48,-1.48,-60.81,-61.56,55.25,-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,-0.28,-0.24,0.67,16.12,-1.12,0.25,noInteraction
-0.64,0.02,-1.28,-49.44,-63.38,51.81,0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,-0.28,-0.24,0.67,16.12,-1.12,0.25,0.31,1.87,-0.35,-16.31,-6.87,8.38,noInteraction
0.17,1.33,-0.33,-72.94,-51.5,36.56,0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,-0.28,-0.24,0.67,16.12,-1.12,0.25,0.31,1.87,-0.35,-16.31,-6.87,8.38,-0.41,0.84,-0.18,5.31,-1.44,2.62,noInteraction
0.0,2.36,0.61,-65.5,-41.19,13.44,-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,-0.28,-0.24,0.67,16.12,-1.12,0.25,0.31,1.87,-0.35,-16.31,-6.87,8.38,-0.41,0.84,-0.18,5.31,-1.44,2.62,-0.42,0.69,0.16,40.56,-9.25,-3.5,noInteraction
-0.53,0.12,0.88,-71.62,-58.81,-4.69,-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,-0.28,-0.24,0.67,16.12,-1.12,0.25,0.31,1.87,-0.35,-16.31,-6.87,8.38,-0.41,0.84,-0.18,5.31,-1.44,2.62,-0.42,0.69,0.16,40.56,-9.25,-3.5,-0.57,0.33,0.13,47.94,-23.5,-33.25,noInteraction
-0.17,1.44,0.88,-32.5,-7.75,-19.25,-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,-0.28,-0.24,0.67,16.12,-1.12,0.25,0.31,1.87,-0.35,-16.31,-6.87,8.38,-0.41,0.84,-0.18,5.31,-1.44,2.62,-0.42,0.69,0.16,40.56,-9.25,-3.5,-0.57,0.33,0.13,47.94,-23.5,-33.25,-0.4,1.07,0.34,0.62,-7.31,-70.37,noInteraction
-0.19,0.54,0.77,-8.69,8.19,-27.81,-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,-0.28,-0.24,0.67,16.12,-1.12,0.25,0.31,1.87,-0.35,-16.31,-6.87,8.38,-0.41,0.84,-0.18,5.31,-1.44,2.62,-0.42,0.69,0.16,40.56,-9.25,-3.5,-0.57,0.33,0.13,47.94,-23.5,-33.25,-0.4,1.07,0.34,0.62,-7.31,-70.37,-0.49,1.55,0.0,-3.69,-1.37,-44.63,noInteraction
-0.83,0.68,1.05,9.31,-3.06,-11.81,-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,-0.28,-0.24,0.67,16.12,-1.12,0.25,0.31,1.87,-0.35,-16.31,-6.87,8.38,-0.41,0.84,-0.18,5.31,-1.44,2.62,-0.42,0.69,0.16,40.56,-9.25,-3.5,-0.57,0.33,0.13,47.94,-23.5,-33.25,-0.4,1.07,0.34,0.62,-7.31,-70.37,-0.49,1.55,0.0,-3.69,-1.37,-44.63,-0.29,1.11,-0.06,-4.06,0.37,-5.75,noInteraction
-0.32,0.54,0.42,-7.56,2.0,-9.88,0.19,0.54,-0.02,-7.69,6.56,-5.87,-0.54,0.4,0.1,-4.94,0.0,1.56,-0.28,-0.52,0.74,10.25,-7.19,-5.94,0.99,1.4,-1.07,-43.5,-6.12,11.75,-1.19,0.4,-0.57,22.0,-2.37,-7.0,-0.28,-0.24,0.67,16.12,-1.12,0.25,0.31,1.87,-0.35,-16.31,-6.87,8.38,-0.41,0.84,-0.18,5.31,-1.44,2.62,-0.42,0.69,0.16,40.56,-9.25,-3.5,-0.57,0.33,0.13,47.94,-23.5,-33.25,-0.4,1.07,0.34,0.62,-7.31,-70.37,-0.49,1.55,0.0,-3.69,-1.37,-44.63,-0.29,1.11,-0.06,-4.06,0.37,-5.75,0.16,0.35,-0.07,2.25,1.37,7.44,noInteraction
